"","fare_amount"
"384",8.39465618133545
"385",5.58913278579712
"386",7.6986722946167
"387",5.49794244766235
"388",7.04927349090576
"389",13.9761199951172
"390",6.26975250244141
"391",7.6986722946167
"392",10.2280759811401
"393",7.93977308273315
"394",7.76429462432861
"395",10.0788011550903
"396",5.58252668380737
"397",15.7779264450073
"398",7.04927349090576
"399",17.4853172302246
"400",7.93977308273315
"401",4.93686056137085
"402",5.25066089630127
"403",8.97575187683105
"404",17.7539539337158
"405",9.37144947052002
"406",9.87095165252686
"407",6.87151718139648
"408",15.7403659820557
"409",17.2111644744873
"410",10.6187658309937
"411",9.40701198577881
"412",7.24352073669434
"413",15.6524066925049
"414",5.91365098953247
"415",12.0026302337646
"416",11.6360540390015
"417",5.92025709152222
"418",5.96084642410278
"419",8.1933650970459
"420",12.0026302337646
"421",4.84208393096924
"422",5.92025709152222
"423",5.61964893341064
"424",5.96084642410278
"425",7.40214157104492
"426",16.4841632843018
"427",4.56545209884644
"428",4.41198968887329
"429",4.41198968887329
"430",7.29377555847168
"431",6.90114736557007
"432",6.42103052139282
"433",7.39815759658813
"434",11.2788772583008
"435",5.96084642410278
"436",11.1658124923706
"437",9.26549911499023
"438",5.92025709152222
"439",7.39815759658813
"440",6.67218065261841
"441",7.29377555847168
"442",5.92025709152222
"443",9.31723880767822
"444",7.29377555847168
"445",10.6599836349487
"446",4.41198968887329
"447",6.97444486618042
"448",6.90114736557007
"449",10.0296020507812
"450",5.52294254302979
"451",5.52294254302979
"452",5.96084642410278
"453",8.89622974395752
"454",8.64824867248535
"455",9.13034534454346
"456",8.1933650970459
"457",10.7375450134277
"458",5.52294254302979
"459",5.92025709152222
"460",4.84208393096924
"461",10.0296020507812
"462",8.64824867248535
"463",6.90114736557007
"464",10.146430015564
"465",8.1933650970459
"466",8.1933650970459
"467",9.39981174468994
"468",8.89622974395752
"469",10.146430015564
"470",8.1933650970459
"471",7.29377555847168
"472",17.1551380157471
"473",7.40214157104492
"474",8.1933650970459
"475",15.9483833312988
"476",15.9483833312988
"477",6.28749847412109
"478",6.28749847412109
"479",14.6808176040649
"480",5.82906675338745
"481",5.92025709152222
"482",4.84208393096924
"483",6.28749847412109
"484",6.28749847412109
"485",8.1933650970459
"486",16.8820934295654
"487",11.2788772583008
"488",6.67218065261841
"489",8.15118598937988
"490",10.7980632781982
"491",16.3702430725098
"492",5.96084642410278
"493",7.39815759658813
"494",15.9483833312988
"495",8.1933650970459
"496",9.31723880767822
"497",4.41198968887329
"498",6.67218065261841
"499",5.96084642410278
"500",10.146430015564
"501",12.8574600219727
"502",9.13034534454346
"503",16.6612644195557
"504",12.8574600219727
"505",16.3702430725098
"506",7.29377555847168
"507",15.9483833312988
"508",8.8477258682251
"509",5.52294254302979
"510",15.9483833312988
"511",4.56545209884644
"512",5.52294254302979
"513",7.39815759658813
"514",5.06967973709106
"515",15.9483833312988
"516",7.02914190292358
"517",7.02914190292358
"518",4.84208393096924
"519",6.28749847412109
"520",7.27267551422119
"521",4.37221097946167
"522",12.0026302337646
"523",11.1658124923706
"524",5.52294254302979
"525",5.61964893341064
"526",4.41039037704468
"527",9.04249095916748
"528",9.13034534454346
"529",5.52294254302979
"530",7.27267551422119
"531",15.9483833312988
"532",10.3729658126831
"533",7.40214157104492
"534",7.29377555847168
"535",5.61964893341064
"536",8.2865629196167
"537",12.0026302337646
"538",13.1643867492676
"539",4.46141290664673
"540",8.32483100891113
"541",6.49954605102539
"542",11.2258234024048
"543",17.0805244445801
"544",18.4057178497314
"545",4.46141290664673
"546",5.79901647567749
"547",17.0805244445801
"548",10.8942575454712
"549",7.70930147171021
"550",11.2258234024048
"551",16.05539894104
"552",17.0805244445801
"553",4.88579702377319
"554",16.6128311157227
"555",8.03264999389648
"556",16.2124271392822
"557",17.0805244445801
"558",14.6972970962524
"559",17.0805244445801
"560",17.2599334716797
"561",6.06039142608643
"562",13.5233306884766
"563",5.12153816223145
"564",5.44405174255371
"565",4.72005128860474
"566",7.77940511703491
"567",13.1037759780884
"568",15.7188758850098
"569",10.952091217041
"570",7.07772970199585
"571",10.6795053482056
"572",7.94943857192993
"573",6.30691003799438
"574",6.92055892944336
"575",7.61796855926514
"576",10.2994070053101
"577",8.90579891204834
"578",9.56256008148193
"579",12.1039562225342
"580",5.73631525039673
"581",4.68387937545776
"582",12.9681425094604
"583",5.46244096755981
"584",4.78339815139771
"585",8.5976037979126
"586",10.3870849609375
"587",5.20870304107666
"588",8.45504760742188
"589",15.8637809753418
"590",11.9499378204346
"591",9.8011646270752
"592",7.63836526870728
"593",5.06192207336426
"594",4.57707262039185
"595",9.2112340927124
"596",8.09324836730957
"597",10.6449565887451
"598",7.21051073074341
"599",11.5833616256714
"600",16.9330940246582
"601",9.2112340927124
"602",4.80345296859741
"603",7.21051073074341
"604",13.1962480545044
"605",10.6449565887451
"606",18.2316036224365
"607",7.21051073074341
"608",16.9330940246582
"609",8.22766590118408
"610",8.22766590118408
"611",5.45228910446167
"612",8.09324836730957
"613",8.87331867218018
"614",7.81040573120117
"615",5.41755771636963
"616",6.74349880218506
"617",6.25646543502808
"618",13.5433883666992
"619",16.2548294067383
"620",5.3610987663269
"621",11.5282201766968
"622",9.08267307281494
"623",8.01066398620605
"624",6.31701326370239
"625",8.96982955932617
"626",4.83757162094116
"627",16.2201061248779
"628",11.0743055343628
"629",18.4353580474854
"630",7.58044958114624
"631",13.9492206573486
"632",4.93611717224121
"633",12.8885021209717
"634",7.05598783493042
"635",7.84902620315552
"636",9.43982124328613
"637",15.7289905548096
"638",17.7777442932129
"639",5.19017601013184
"640",15.2622537612915
"641",15.2622537612915
"642",7.90876293182373
"643",19.6340236663818
"644",18.7481784820557
"645",9.54143810272217
"646",9.1339054107666
"647",11.4953517913818
"648",7.89268779754639
"649",10.4389066696167
"650",15.8998203277588
"651",7.62575197219849
"652",14.5073890686035
"653",5.14648532867432
"654",5.99647569656372
"655",7.31318712234497
"656",15.9549016952515
"657",14.0837297439575
"658",7.43463373184204
"659",7.43463373184204
"660",6.26658201217651
"661",4.97803974151611
"662",17.2369632720947
"663",6.2291145324707
"664",5.55584526062012
"665",8.47194671630859
"666",16.2722473144531
"667",6.79387950897217
"668",9.54142189025879
"669",6.7937798500061
"670",5.39244985580444
"671",7.79389524459839
"672",5.39905595779419
"673",5.00174188613892
"674",9.54142189025879
"675",13.8340482711792
"676",4.94050788879395
"677",14.4948530197144
"678",5.09844827651978
"679",9.54142189025879
"680",4.6820387840271
"681",4.94050788879395
"682",6.25281667709351
"683",5.39244985580444
"684",15.8531665802002
"685",6.29028415679932
"686",5.39244985580444
"687",5.39244985580444
"688",6.68541383743286
"689",7.33901166915894
"690",4.90963459014893
"691",7.07265043258667
"692",11.1287755966187
"693",16.7868747711182
"694",7.33901166915894
"695",5.30786561965942
"696",15.8531665802002
"697",6.03913402557373
"698",9.09470176696777
"699",7.07265043258667
"700",9.87663650512695
"701",7.07265043258667
"702",12.7344369888306
"703",7.33901166915894
"704",7.33901166915894
"705",4.94050788879395
"706",4.94050788879395
"707",15.8531665802002
"708",7.07265043258667
"709",6.25281667709351
"710",5.39905595779419
"711",7.07265043258667
"712",6.29028415679932
"713",4.45565843582153
"714",7.07265043258667
"715",12.7344369888306
"716",15.8531665802002
"717",13.8340482711792
"718",9.54142189025879
"719",11.4953517913818
"720",8.29036331176758
"721",7.3364896774292
"722",6.68541383743286
"723",8.61835861206055
"724",7.07265043258667
"725",5.39905595779419
"726",8.37821865081787
"727",6.25281667709351
"728",14.1325979232788
"729",9.84259605407715
"730",5.39905595779419
"731",13.7252969741821
"732",5.39244985580444
"733",7.07265043258667
"734",8.97348690032959
"735",13.9755697250366
"736",4.6820387840271
"737",7.07265043258667
"738",8.37821865081787
"739",6.68541383743286
"740",7.07265043258667
"741",9.54142189025879
"742",5.39905595779419
"743",9.87663650512695
"744",6.68541383743286
"745",10.771598815918
"746",7.07265043258667
"747",7.69160604476929
"748",7.33901166915894
"749",9.09470176696777
"750",12.5595846176147
"751",7.3364896774292
"752",7.96102476119995
"753",15.8531665802002
"754",15.8531665802002
"755",5.41441869735718
"756",4.32068204879761
"757",7.96102476119995
"758",10.771598815918
"759",7.3364896774292
"760",9.84259605407715
"761",8.97348690032959
"762",7.07265043258667
"763",7.33901166915894
"764",8.29036331176758
"765",15.4413366317749
"766",4.32068204879761
"767",16.5660457611084
"768",9.09470176696777
"769",5.39244985580444
"770",13.8340482711792
"771",7.96102476119995
"772",8.61835861206055
"773",15.8531665802002
"774",4.32068204879761
"775",5.00174188613892
"776",8.29036331176758
"777",7.79389524459839
"778",5.39905595779419
"779",8.37821865081787
"780",4.90963459014893
"781",7.33901166915894
"782",6.23436307907104
"783",7.96102476119995
"784",6.03913402557373
"785",4.59731388092041
"786",7.07265043258667
"787",9.69069671630859
"788",13.9755697250366
"789",4.32068204879761
"790",7.33901166915894
"791",4.6820387840271
"792",15.4413366317749
"793",8.37821865081787
"794",5.19337844848633
"795",7.79389524459839
"796",6.68541383743286
"797",6.68541383743286
"798",5.00174188613892
"799",5.39244985580444
"800",5.09844827651978
"801",5.39244985580444
"802",5.76629734039307
"803",7.96102476119995
"804",15.8531665802002
"805",6.68541383743286
"806",5.00174188613892
"807",11.1287755966187
"808",7.96102476119995
"809",5.39244985580444
"810",9.54142189025879
"811",15.4413366317749
"812",8.29036331176758
"813",8.37821865081787
"814",7.33901166915894
"815",7.07265043258667
"816",10.771598815918
"817",9.05799674987793
"818",4.90367460250854
"819",6.48700666427612
"820",11.5218553543091
"821",6.98660278320312
"822",8.58073711395264
"823",8.68600845336914
"824",12.6236639022827
"825",12.8345766067505
"826",5.956374168396
"827",16.5599803924561
"828",14.4821014404297
"829",8.68600845336914
"830",5.44129943847656
"831",7.97561073303223
"832",15.4285850524902
"833",4.47929048538208
"834",6.48700666427612
"835",8.64820003509521
"836",15.9800443649292
"837",5.58252668380737
"838",4.81735229492188
"839",6.98660278320312
"840",15.4285850524902
"841",7.93981122970581
"842",7.15575933456421
"843",4.58975648880005
"844",7.15575933456421
"845",6.98660278320312
"846",11.5218553543091
"847",9.25775051116943
"848",16.5599803924561
"849",7.15575933456421
"850",4.47929048538208
"851",5.58252668380737
"852",4.58975648880005
"853",4.47929048538208
"854",7.93981122970581
"855",10.3152170181274
"856",6.48700666427612
"857",5.58252668380737
"858",4.58975648880005
"859",4.47929048538208
"860",6.323486328125
"861",5.96526193618774
"862",10.9240217208862
"863",5.58252668380737
"864",6.323486328125
"865",9.18393993377686
"866",6.26975250244141
"867",10.3152170181274
"868",5.58913278579712
"869",7.37492799758911
"870",5.58252668380737
"871",8.64820003509521
"872",17.0461616516113
"873",5.19181871414185
"874",7.37492799758911
"875",8.74996280670166
"876",6.94387626647949
"877",7.15575933456421
"878",16.2556400299072
"879",6.323486328125
"880",11.5218553543091
"881",5.58252668380737
"882",16.5599803924561
"883",8.68600845336914
"884",6.94387626647949
"885",6.48700666427612
"886",10.1049022674561
"887",10.3152170181274
"888",5.10638380050659
"889",5.956374168396
"890",11.9014806747437
"891",8.73721981048584
"892",10.9240217208862
"893",8.39469432830811
"894",10.4352359771729
"895",5.58913278579712
"896",7.37492799758911
"897",12.8345766067505
"898",5.49794244766235
"899",5.58252668380737
"900",4.47929048538208
"901",10.3152170181274
"902",4.81735229492188
"903",5.28852510452271
"904",8.64820003509521
"905",4.47929048538208
"906",5.58252668380737
"907",4.58975648880005
"908",9.18393993377686
"909",5.956374168396
"910",10.9240217208862
"911",5.58252668380737
"912",14.3798456192017
"913",4.81735229492188
"914",4.90367460250854
"915",6.323486328125
"916",8.64820003509521
"917",11.9014806747437
"918",6.323486328125
"919",10.3152170181274
"920",6.85185718536377
"921",16.5599803924561
"922",13.5750160217285
"923",9.33321475982666
"924",5.60449552536011
"925",6.85185718536377
"926",6.85185718536377
"927",11.5218553543091
"928",8.68600845336914
"929",8.39469432830811
"930",5.58252668380737
"931",5.28852510452271
"932",7.97561073303223
"933",6.12695360183716
"934",16.5599803924561
"935",11.5218553543091
"936",5.10638380050659
"937",8.77435970306396
"938",16.2556400299072
"939",8.59182453155518
"940",8.68600845336914
"941",8.58073711395264
"942",7.37492799758911
"943",9.3184928894043
"944",6.45582914352417
"945",6.24414253234863
"946",7.23998165130615
"947",9.42940330505371
"948",9.00613117218018
"949",12.9302854537964
"950",5.15129232406616
"951",7.89363718032837
"952",6.37245559692383
"953",8.53233528137207
"954",7.42929458618164
"955",5.59352445602417
"956",16.1280403137207
"957",6.54982423782349
"958",17.2261714935303
"959",6.11722707748413
"960",17.2261714935303
"961",12.4538469314575
"962",7.42929458618164
"963",9.65494155883789
"964",7.88417816162109
"965",4.74415636062622
"966",5.58691835403442
"967",8.37681198120117
"968",12.4538469314575
"969",16.7399883270264
"970",11.5300273895264
"971",5.11309146881104
"972",16.7399883270264
"973",16.7399883270264
"974",9.65494155883789
"975",5.59352445602417
"976",12.0504236221313
"977",5.86908006668091
"978",6.54982423782349
"979",15.5963068008423
"980",6.15469455718994
"981",8.1136302947998
"982",5.86908006668091
"983",14.6498231887817
"984",7.42929458618164
"985",15.5963068008423
"986",5.1962103843689
"987",6.54982423782349
"988",10.4434080123901
"989",15.5963068008423
"990",6.08989953994751
"991",8.37681198120117
"992",12.4538469314575
"993",6.15469455718994
"994",10.6707210540771
"995",16.7399883270264
"996",4.74415636062622
"997",5.58691835403442
"998",15.7739868164062
"999",10.5750169754028
"1000",9.20822143554688
"1001",7.1597957611084
"1002",8.8362922668457
"1003",16.7399883270264
"1004",7.00624942779541
"1005",9.65494155883789
"1006",6.54982423782349
"1007",6.15469455718994
"1008",7.00624942779541
"1009",11.7187767028809
"1010",14.6498231887817
"1011",5.08221817016602
"1012",16.7399883270264
"1013",6.11722707748413
"1014",7.42929458618164
"1015",8.28487968444824
"1016",11.7187767028809
"1017",16.7399883270264
"1018",16.7399883270264
"1019",9.20822143554688
"1020",5.29291677474976
"1021",4.74415636062622
"1022",10.5750169754028
"1023",10.4434080123901
"1024",13.9492206573486
"1025",5.59352445602417
"1026",6.15469455718994
"1027",10.4619522094727
"1028",14.5798320770264
"1029",5.96076583862305
"1030",15.9509382247925
"1031",4.85462236404419
"1032",7.42929458618164
"1033",11.1815004348755
"1034",4.97568702697754
"1035",5.68437814712524
"1036",14.1666450500488
"1037",8.3592643737793
"1038",7.72633266448975
"1039",8.65981769561768
"1040",14.5740537643433
"1041",6.70509243011475
"1042",5.84817981719971
"1043",5.4511399269104
"1044",6.66213750839233
"1045",10.8057661056519
"1046",6.88856077194214
"1047",5.30539512634277
"1048",11.823561668396
"1049",8.35154247283936
"1050",4.82749223709106
"1051",16.7530574798584
"1052",4.82749223709106
"1053",16.2548294067383
"1054",11.0128755569458
"1055",16.8207950592041
"1056",13.3246850967407
"1057",5.31234216690063
"1058",7.1036639213562
"1059",11.823561668396
"1060",8.35154247283936
"1061",12.08669090271
"1062",12.7982044219971
"1063",18.1346378326416
"1064",8.46186351776123
"1065",17.4789600372314
"1066",16.8207950592041
"1067",19.1591529846191
"1068",5.28146886825562
"1069",10.2412214279175
"1070",8.35154247283936
"1071",6.66213750839233
"1072",6.88856077194214
"1073",16.8207950592041
"1074",4.82749223709106
"1075",6.36993074417114
"1076",12.7982044219971
"1077",16.8207950592041
"1078",8.70581817626953
"1079",7.1036639213562
"1080",13.116114616394
"1081",16.8207950592041
"1082",8.1705904006958
"1083",18.3923530578613
"1084",10.2827558517456
"1085",19.1591529846191
"1086",5.72006511688232
"1087",12.3176145553589
"1088",6.36993074417114
"1089",16.8207950592041
"1090",18.8851642608643
"1091",12.7982044219971
"1092",16.8207950592041
"1093",8.35154247283936
"1094",5.28146886825562
"1095",16.8207950592041
"1096",12.08669090271
"1097",8.47478294372559
"1098",5.28146886825562
"1099",5.11358642578125
"1100",7.12463712692261
"1101",18.5680541992188
"1102",16.8207950592041
"1103",12.1133155822754
"1104",18.8851642608643
"1105",9.39885807037354
"1106",6.66213750839233
"1107",9.68170166015625
"1108",8.35154247283936
"1109",18.3923530578613
"1110",4.82749223709106
"1111",8.17187118530273
"1112",4.82749223709106
"1113",5.05387258529663
"1114",4.82749223709106
"1115",7.1036639213562
"1116",16.2548294067383
"1117",9.39885807037354
"1118",12.3089056015015
"1119",16.8207950592041
"1120",16.8207950592041
"1121",12.3089056015015
"1122",10.4408941268921
"1123",16.8207950592041
"1124",18.1346378326416
"1125",18.5680541992188
"1126",17.4789600372314
"1127",8.54595851898193
"1128",7.02914190292358
"1129",12.0026302337646
"1130",6.32715559005737
"1131",6.1167778968811
"1132",11.2434978485107
"1133",13.0697164535522
"1134",10.6623363494873
"1135",6.97867918014526
"1136",8.247314453125
"1137",7.33655738830566
"1138",9.57898712158203
"1139",6.65996170043945
"1140",19.0399436950684
"1141",19.0399436950684
"1142",13.9079694747925
"1143",9.5995512008667
"1144",18.7739009857178
"1145",8.35154247283936
"1146",14.6997718811035
"1147",10.8258028030396
"1148",13.7460842132568
"1149",8.73721981048584
"1150",4.47929048538208
"1151",10.5668449401855
"1152",7.24090814590454
"1153",16.3924160003662
"1154",6.61463928222656
"1155",7.3532886505127
"1156",5.97977018356323
"1157",5.88857984542847
"1158",14.7972021102905
"1159",17.247091293335
"1160",12.2210178375244
"1161",7.78688192367554
"1162",15.9732398986816
"1163",6.57472085952759
"1164",16.8207950592041
"1165",16.8207950592041
"1166",9.01523399353027
"1167",5.31234216690063
"1168",8.70581817626953
"1169",7.00645589828491
"1170",11.0867233276367
"1171",15.9340839385986
"1172",5.72922277450562
"1173",4.8014874458313
"1174",5.73582887649536
"1175",11.8581848144531
"1176",4.91195344924927
"1177",6.52314043045044
"1178",8.77067279815674
"1179",6.47018241882324
"1180",6.63370275497437
"1181",5.13580560684204
"1182",6.10307025909424
"1183",10.766170501709
"1184",4.8014874458313
"1185",8.09499549865723
"1186",4.8014874458313
"1187",9.27089405059814
"1188",6.99855327606201
"1189",5.6446385383606
"1190",6.52314043045044
"1191",11.2603511810303
"1192",13.5516967773438
"1193",4.8014874458313
"1194",6.47018241882324
"1195",8.86863422393799
"1196",10.5145425796509
"1197",9.27089405059814
"1198",8.70320987701416
"1199",15.9340839385986
"1200",7.21527242660522
"1201",8.09499549865723
"1202",8.70320987701416
"1203",4.8014874458313
"1204",10.3409042358398
"1205",6.47018241882324
"1206",15.9340839385986
"1207",8.83691692352295
"1208",7.21527242660522
"1209",8.09499549865723
"1210",9.27089405059814
"1211",13.5516967773438
"1212",8.09499549865723
"1213",6.99855327606201
"1214",9.27089405059814
"1215",6.10307025909424
"1216",7.21527242660522
"1217",8.86863422393799
"1218",15.9340839385986
"1219",6.52314043045044
"1220",15.9340839385986
"1221",8.86863422393799
"1222",8.09499549865723
"1223",8.09499549865723
"1224",8.71429824829102
"1225",15.4052658081055
"1226",10.1918563842773
"1227",6.99855327606201
"1228",5.33851480484009
"1229",15.9340839385986
"1230",4.8014874458313
"1231",6.63370275497437
"1232",10.3409042358398
"1233",8.09499549865723
"1234",8.77067279815674
"1235",8.83691692352295
"1236",5.73582887649536
"1237",8.86131381988525
"1238",7.11175537109375
"1239",6.47018241882324
"1240",4.8014874458313
"1241",5.5301513671875
"1242",6.99855327606201
"1243",6.99855327606201
"1244",5.72922277450562
"1245",15.853814125061
"1246",6.52314043045044
"1247",15.9340839385986
"1248",6.47018241882324
"1249",6.99855327606201
"1250",6.10307025909424
"1251",15.9340839385986
"1252",6.67922258377075
